nominee_id,nominee_name,nominator_id,nominator_name,year,type
1550,"Melvin Calvin",8323,"Glenn Theodore Seaborg",1961,C
1550,"Melvin Calvin",8323,"Glenn Theodore Seaborg",1957,C
1550,"Melvin Calvin",8323,"Glenn Theodore Seaborg",1960,C
1550,"Melvin Calvin",8323,"Glenn Theodore Seaborg",1958,C
1550,"Melvin Calvin",10919,"H Veldstra",1958,C
1550,"Melvin Calvin",7994,"Leopold Ruzicka",1957,C
1550,"Melvin Calvin",3955,"Egbert Havinga",1958,C
1550,"Melvin Calvin",10918,"Luitzen Johannes Oosterhoff",1958,C
1550,"Melvin Calvin",11062,"D W van Krevelen",1960,C
1550,"Melvin Calvin",9461,"Harold Clayton Urey",1950,C
1550,"Melvin Calvin",9668,"Artturi I Virtanen",1961,C
1550,"Melvin Calvin",564,"Maurice Auméras",1961,C
1550,"Melvin Calvin",2859,"Herbert M Evans",1958,C
1550,"Melvin Calvin",9868,"Albert von Szent-Györgyi",1960,C
1550,"Melvin Calvin",2235,"George de Hevesy",1961,C
1550,"Melvin Calvin",10799,"Irena Chmielewska",1957,C
1550,"Melvin Calvin",10959,"R E Connick",1959,C
1550,"Melvin Calvin",11094,"R H Burris",1960,C
1550,"Melvin Calvin",11119,"Helge Larsen",1961,C
1550,"Melvin Calvin",7123,"Isadore Perlman",1959,C
2408,"Henri Devaux",3382,"Louis Genevois",1947,C
5945,"Archer John Porter Martin",6239,"Kurt H Meyer",1952,C
5945,"Archer John Porter Martin",4642,"Erik J Jorpes",1952,C
5945,"Archer John Porter Martin",4642,"Erik J Jorpes",1951,C
5945,"Archer John Porter Martin",4642,"Erik J Jorpes",1950,C
5945,"Archer John Porter Martin",6339,"San-ichiro Mizushima",1951,C
5945,"Archer John Porter Martin",10292,"Robert Wolff",1950,C
7121,"William H Perkin Jr",5627,"Ernest Lord Rutherford",1912,C
7121,"William H Perkin Jr",9953,"Otto Wallach",1912,C
7121,"William H Perkin Jr",9953,"Otto Wallach",1911,C
7121,"William H Perkin Jr",9953,"Otto Wallach",1914,C
7121,"William H Perkin Jr",7229,"Edward C Pickering",1919,C
7121,"William H Perkin Jr",7375,"Edward B Poulton",1918,C
7121,"William H Perkin Jr",7707,"Theodore W Richards",1919,C
7121,"William H Perkin Jr",7707,"Theodore W Richards",1920,C
7121,"William H Perkin Jr",7351,"William J Pope",1913,C
7121,"William H Perkin Jr",7351,"William J Pope",1920,C
7121,"William H Perkin Jr",3424,"Charles S Gibson",1929,C
7121,"William H Perkin Jr",7552,"Sir William Ramsay",1912,C
7121,"William H Perkin Jr",3022,"Emil H Fischer",1911,C
7121,"William H Perkin Jr",707,"George Barger",1925,C
7121,"William H Perkin Jr",9947,"James Walker",1919,C
5627,"Ernest Lord Rutherford",511,"Svante A Arrhenius",1907,C
5627,"Ernest Lord Rutherford",511,"Svante A Arrhenius",1908,C
5627,"Ernest Lord Rutherford",10150,"Oskar Widman",1908,C
5627,"Ernest Lord Rutherford",10041,"Rudolf Wegscheider",1908,C
3649,"Victor Grignard",9713,"Adolf J von Baeyer",1910,C
3649,"Victor Grignard",9713,"Adolf J von Baeyer",1909,C
3649,"Victor Grignard",9713,"Adolf J von Baeyer",1912,C
3649,"Victor Grignard",4977,"Gustaf Komppa",1906,C
3649,"Victor Grignard",1513,"Eyvind Bödtker",1928,C
3649,"Victor Grignard",5578,"Oscar Loew",1906,C
3649,"Victor Grignard",10150,"Oskar Widman",1912,C
2061,"Theodor Curtius",7478,"Rudolf Pummerer",1922,C
2061,"Theodor Curtius",5373,"Philipp E.A. v. Lenard",1914,C
2061,"Theodor Curtius",5373,"Philipp E.A. v. Lenard",1921,C
2061,"Theodor Curtius",5373,"Philipp E.A. v. Lenard",1924,C
2061,"Theodor Curtius",5373,"Philipp E.A. v. Lenard",1917,C
2061,"Theodor Curtius",5373,"Philipp E.A. v. Lenard",1908,C
2061,"Theodor Curtius",5373,"Philipp E.A. v. Lenard",1907,C
2061,"Theodor Curtius",5373,"Philipp E.A. v. Lenard",1913,C
2061,"Theodor Curtius",5373,"Philipp E.A. v. Lenard",1910,C
2061,"Theodor Curtius",9334,"Max Trautz",1916,C
2061,"Theodor Curtius",9796,"Fritz von Konek",1924,C
2061,"Theodor Curtius",4549,"Paul Jannasch",1909,C
2061,"Theodor Curtius",10145,"Karl H Wichelhaus",1922,C
2061,"Theodor Curtius",1190,"Walther Borsche",1924,C
2061,"Theodor Curtius",4922,"Emil Knoevenagel",1909,C
2061,"Theodor Curtius",4922,"Emil Knoevenagel",1916,C
2061,"Theodor Curtius",8886,"Wilhelm Suida",1907,C
2061,"Theodor Curtius",5019,"Friedrich Krafft",1916,C
2061,"Theodor Curtius",6349,"Ernst Mohr",1916,C
2061,"Theodor Curtius",8816,"Robert Stollé",1916,C
2061,"Theodor Curtius",446,"Angelo Angeli",1924,C
2061,"Theodor Curtius",6650,"Walther H Nernst",1923,C
2061,"Theodor Curtius",7389,"Wilhelm Prandtl",1919,C
2061,"Theodor Curtius",10170,"Wilhelm Wien",1924,C
2061,"Theodor Curtius",10170,"Wilhelm Wien",1922,C
2061,"Theodor Curtius",10210,"Richard M Willstätter",1924,C
2061,"Theodor Curtius",2080,"Vincenz A Czerny",1913,C
2061,"Theodor Curtius",2080,"Vincenz A Czerny",1907,C
2061,"Theodor Curtius",1428,"Eduard Buchner",1909,C
2061,"Theodor Curtius",800,"Ernst Beckmann",1922,C
2061,"Theodor Curtius",1314,"Georg Bredig",1909,C
13015,"Herbert C Brown",15599,"G Lamaty",1969,C
13015,"Herbert C Brown",7258,"Herman Pines",1968,C
13015,"Herbert C Brown",7258,"Herman Pines",1964,C
13015,"Herbert C Brown",8323,"Glenn Theodore Seaborg",1964,C
13015,"Herbert C Brown",15524,"John D Baldeschwieler",1969,C
13015,"Herbert C Brown",13336,"Myron Lee Bender",1964,C
13015,"Herbert C Brown",13336,"Myron Lee Bender",1968,C
13015,"Herbert C Brown",13016,"Carl Djerassi",1969,C
13015,"Herbert C Brown",13016,"Carl Djerassi",1963,C
13015,"Herbert C Brown",15525,"Charles Roy Hauser",1969,C
13015,"Herbert C Brown",14595,"G A Russell",1967,C
13015,"Herbert C Brown",14167,"C O Gabrielson",1966,C
13015,"Herbert C Brown",4854,"Lafayette C King",1968,C
13016,"Carl Djerassi",15599,"G Lamaty",1969,C
13016,"Carl Djerassi",10669,"Derek Harold Richard Barton",1969,C
13016,"Carl Djerassi",10669,"Derek Harold Richard Barton",1966,C
13016,"Carl Djerassi",7631,"Tadeus Reichstein",1964,C
13016,"Carl Djerassi",7631,"Tadeus Reichstein",1966,C
13016,"Carl Djerassi",7631,"Tadeus Reichstein",1969,C
13016,"Carl Djerassi",7631,"Tadeus Reichstein",1965,C
13016,"Carl Djerassi",10833,"L H Briggs",1962,C
13016,"Carl Djerassi",14672,"A L Sandoval",1968,C
13016,"Carl Djerassi",14004,"Rudolf Morf",1968,C
13016,"Carl Djerassi",14004,"Rudolf Morf",1969,C
13016,"Carl Djerassi",14004,"Rudolf Morf",1965,C
13016,"Carl Djerassi",14004,"Rudolf Morf",1966,C
13016,"Carl Djerassi",15656,"A Novelli",1970,C
13016,"Carl Djerassi",14741,"P Bédos ",1968,C
13016,"Carl Djerassi",13908,"Venancio Deulofeu",1970,C
13016,"Carl Djerassi",11152,"H O Huisman",1970,C
13016,"Carl Djerassi",10487,"Alexander E Braunstein",1970,C
13016,"Carl Djerassi",13064,"J Néel",1968,C
13016,"Carl Djerassi",13338,"H Bloom",1964,C
15598,"M Julia",15599,"G Lamaty",1969,C
14617,"Robert Bruce Merrifield",11158,"Helmut Zahn",1967,C
14617,"Robert Bruce Merrifield",15557,"Henry A Lardy",1969,C
14617,"Robert Bruce Merrifield",7783,"Robert Robinson",1969,C
14617,"Robert Bruce Merrifield",15636,"Murray Saffran",1970,C
14617,"Robert Bruce Merrifield",15556,"P Bothorel",1969,C
14617,"Robert Bruce Merrifield",15603,"Torvard Claude Laurent",1970,C
14617,"Robert Bruce Merrifield",15603,"Torvard Claude Laurent",1969,C
14617,"Robert Bruce Merrifield",15558,"R Lontie",1969,C
14617,"Robert Bruce Merrifield",15635,"Alexandre Rothen",1970,C
14617,"Robert Bruce Merrifield",14618,"H Bretschneider",1967,C
14617,"Robert Bruce Merrifield",14618,"H Bretschneider",1970,C
14617,"Robert Bruce Merrifield",15634,"J Montreuil",1970,C
14617,"Robert Bruce Merrifield",10979,"Arthur Kornberg",1969,C
14617,"Robert Bruce Merrifield",10901,"Karl Helmer Gustavson",1969,C
14617,"Robert Bruce Merrifield",15553,"Harden M McConnell",1969,C
14617,"Robert Bruce Merrifield",15674,"Christoph Tamm",1970,C
14617,"Robert Bruce Merrifield",14690,"L Schmid",1968,C
14617,"Robert Bruce Merrifield",15555,"L Anderson",1969,C
11158,"Helmut Zahn",13932,"Otto Kratky",1969,C
1007,"Johannes Martin Bijvoet",15523,"Anders Kjaer",1970,C
1007,"Johannes Martin Bijvoet",15523,"Anders Kjaer",1969,C
1007,"Johannes Martin Bijvoet",11117,"Carolina Henriette MacGillavry",1966,C
1007,"Johannes Martin Bijvoet",11117,"Carolina Henriette MacGillavry",1961,C
1007,"Johannes Martin Bijvoet",13334,"A F Peerdeman",1964,C
1007,"Johannes Martin Bijvoet",13334,"A F Peerdeman",1969,C
1007,"Johannes Martin Bijvoet",6924,"Jan Theodoor Gerard Overbeek",1964,C
1007,"Johannes Martin Bijvoet",6924,"Jan Theodoor Gerard Overbeek",1969,C
1007,"Johannes Martin Bijvoet",13330,"Laurens L.M. van Deenen",1964,C
1007,"Johannes Martin Bijvoet",13328,"Carl Johan Ballhausen",1964,C
1007,"Johannes Martin Bijvoet",13389,"D.H.W. den Boer",1964,C
1007,"Johannes Martin Bijvoet",13389,"D.H.W. den Boer",1969,C
1007,"Johannes Martin Bijvoet",13333,"G.J.M. van der Kerk",1964,C
1007,"Johannes Martin Bijvoet",13335,"J Smittenberg",1964,C
1007,"Johannes Martin Bijvoet",10823,"J F Arens",1964,C
1007,"Johannes Martin Bijvoet",14670,"Pieter Eduard Verkade",1968,C
1007,"Johannes Martin Bijvoet",10685,"Dorothy Crowfoot Hodgkin",1970,C
1007,"Johannes Martin Bijvoet",10685,"Dorothy Crowfoot Hodgkin",1966,C
1007,"Johannes Martin Bijvoet",15522,"Jack David Dunitz",1969,C
1007,"Johannes Martin Bijvoet",13331,"G Dijkstra",1964,C
1007,"Johannes Martin Bijvoet",14165,"J A A Ketelaar",1966,C
1007,"Johannes Martin Bijvoet",10522,"Eelko H Wiebenga",1967,C
1007,"Johannes Martin Bijvoet",14163,"T J de Boer",1966,C
1007,"Johannes Martin Bijvoet",13332,"M P Groenewege",1964,C
1007,"Johannes Martin Bijvoet",13332,"M P Groenewege",1969,C
1007,"Johannes Martin Bijvoet",14164,"H Gerding",1966,C
1007,"Johannes Martin Bijvoet",14166,"G J Hoijtink",1966,C
1007,"Johannes Martin Bijvoet",14594,"Jan Kommandeur",1967,C
13932,"Otto Kratky",15549,"E Hengge",1969,C
13932,"Otto Kratky",13928,"G Gorbach",1969,C
13932,"Otto Kratky",13914,"H Grubitsch",1969,C
13932,"Otto Kratky",13914,"H Grubitsch",1965,C
13932,"Otto Kratky",13022,"Hanns Malissa",1967,C
13932,"Otto Kratky",13022,"Hanns Malissa",1969,C
13932,"Otto Kratky",13022,"Hanns Malissa",1968,C
13932,"Otto Kratky",15550,"H Spitzy",1969,C
13932,"Otto Kratky",14689,"J W Breitenbach",1968,C
13932,"Otto Kratky",13915,"E Ziegler",1965,C
13932,"Otto Kratky",15594,"Erwin Schauenstein",1969,C
13932,"Otto Kratky",11151,"U Wannagat",1965,C
9289,"Sir Alexander Robertus Todd",10734,"J Erkama",1956,C
9289,"Sir Alexander Robertus Todd",3895,"Charles R Harington",1954,C
9289,"Sir Alexander Robertus Todd",1933,"James Wilfred Cook",1952,C
9289,"Sir Alexander Robertus Todd",2462,"Edward C Dodds",1951,C
9289,"Sir Alexander Robertus Todd",10736,"V M Trikojus",1956,C
9289,"Sir Alexander Robertus Todd",10659,"F Bergel",1955,C
9289,"Sir Alexander Robertus Todd",10659,"F Bergel",1957,C
9289,"Sir Alexander Robertus Todd",10659,"F Bergel",1953,C
9289,"Sir Alexander Robertus Todd",6449,"Avery A Morton",1955,C
9289,"Sir Alexander Robertus Todd",5748,"Alexander K Macbeth",1949,C
9289,"Sir Alexander Robertus Todd",10607,"V Delofeu",1954,C
9289,"Sir Alexander Robertus Todd",10829,"Osman Achmatowicz",1957,C
9289,"Sir Alexander Robertus Todd",7994,"Leopold Ruzicka",1957,C
9289,"Sir Alexander Robertus Todd",10735,"W O Kermack",1956,C
9289,"Sir Alexander Robertus Todd",10604,"Harry Lundin",1956,C
9289,"Sir Alexander Robertus Todd",10830,"K Balenovic",1957,C
9289,"Sir Alexander Robertus Todd",2428,"F Dickens",1951,C
9289,"Sir Alexander Robertus Todd",2111,"Sir Henry Hallett Dale",1953,C
9289,"Sir Alexander Robertus Todd",359,"Kurt Alder",1957,C
9289,"Sir Alexander Robertus Todd",359,"Kurt Alder",1956,C
9289,"Sir Alexander Robertus Todd",10144,"Johan P Wibaut",1956,C
4461,"Sir Christopher Kelk Ingold",11133,"H Dahn",1961,C
4461,"Sir Christopher Kelk Ingold",10592,"Charles Prévost",1956,C
4461,"Sir Christopher Kelk Ingold",10592,"Charles Prévost",1960,C
4461,"Sir Christopher Kelk Ingold",10592,"Charles Prévost",1954,C
4461,"Sir Christopher Kelk Ingold",10592,"Charles Prévost",1965,C
4461,"Sir Christopher Kelk Ingold",7994,"Leopold Ruzicka",1956,C
4461,"Sir Christopher Kelk Ingold",7994,"Leopold Ruzicka",1970,C
4461,"Sir Christopher Kelk Ingold",13911,"José Pascual Vila",1965,C
4461,"Sir Christopher Kelk Ingold",15547,"D J Millen",1969,C
4461,"Sir Christopher Kelk Ingold",14271,"Allan Maccoll",1969,C
4461,"Sir Christopher Kelk Ingold",14271,"Allan Maccoll",1966,C
4461,"Sir Christopher Kelk Ingold",5308,"Raymond James Wood Le Fèvre ",1955,C
4461,"Sir Christopher Kelk Ingold",5308,"Raymond James Wood Le Fèvre ",1969,C
4461,"Sir Christopher Kelk Ingold",5308,"Raymond James Wood Le Fèvre ",1965,C
4461,"Sir Christopher Kelk Ingold",5308,"Raymond James Wood Le Fèvre ",1950,C
4461,"Sir Christopher Kelk Ingold",11069,"Th. Posternak",1960,C
4461,"Sir Christopher Kelk Ingold",4359,"E D Hughes",1951,C
4461,"Sir Christopher Kelk Ingold",4359,"E D Hughes",1953,C
4461,"Sir Christopher Kelk Ingold",4359,"E D Hughes",1955,C
4461,"Sir Christopher Kelk Ingold",10557,"H J Backer",1953,C
4461,"Sir Christopher Kelk Ingold",14605,"Erling Bernatek",1969,C
4461,"Sir Christopher Kelk Ingold",14605,"Erling Bernatek",1968,C
4461,"Sir Christopher Kelk Ingold",14605,"Erling Bernatek",1967,C
4461,"Sir Christopher Kelk Ingold",4194,"Sir Cyril Norman Hinshelwood",1961,C
4461,"Sir Christopher Kelk Ingold",6316,"A R Miró",1951,C
4461,"Sir Christopher Kelk Ingold",9751,"Hans K von Euler-Chelpin",1960,C
4461,"Sir Christopher Kelk Ingold",9751,"Hans K von Euler-Chelpin",1959,C
4461,"Sir Christopher Kelk Ingold",9751,"Hans K von Euler-Chelpin",1949,C
4461,"Sir Christopher Kelk Ingold",5862,"Angelo Mangini",1950,C
4461,"Sir Christopher Kelk Ingold",11131,"Ronald Sydney Nyholm",1961,C
4461,"Sir Christopher Kelk Ingold",11131,"Ronald Sydney Nyholm",1966,C
4461,"Sir Christopher Kelk Ingold",11131,"Ronald Sydney Nyholm",1969,C
4461,"Sir Christopher Kelk Ingold",11131,"Ronald Sydney Nyholm",1963,C
4461,"Sir Christopher Kelk Ingold",10887,"A D Walsh",1958,C
4461,"Sir Christopher Kelk Ingold",10804,"J Packer",1957,C
4461,"Sir Christopher Kelk Ingold",3002,"George I Finch",1940,C
4461,"Sir Christopher Kelk Ingold",3002,"George I Finch",1951,C
4461,"Sir Christopher Kelk Ingold",14665,"J Dale",1967,C
4461,"Sir Christopher Kelk Ingold",14665,"J Dale",1968,C
4461,"Sir Christopher Kelk Ingold",14665,"J Dale",1969,C
4461,"Sir Christopher Kelk Ingold",3149,"O R Foz Gazulla",1951,C
4461,"Sir Christopher Kelk Ingold",13028,"Albert Bruylants",1969,C
4461,"Sir Christopher Kelk Ingold",13345,"E Giovannini",1964,C
4461,"Sir Christopher Kelk Ingold",1151,"Giovanni B Bonino",1950,C
4461,"Sir Christopher Kelk Ingold",15626,"G Leandri",1970,C
4461,"Sir Christopher Kelk Ingold",14607,"L M Jackman",1967,C
4461,"Sir Christopher Kelk Ingold",10886,"P Vièles",1958,C
4461,"Sir Christopher Kelk Ingold",14609,"Manuel Lora-Tamayo",1967,C
4461,"Sir Christopher Kelk Ingold",7631,"Tadeus Reichstein",1960,C
4461,"Sir Christopher Kelk Ingold",7631,"Tadeus Reichstein",1956,C
4461,"Sir Christopher Kelk Ingold",7631,"Tadeus Reichstein",1957,C
4461,"Sir Christopher Kelk Ingold",7631,"Tadeus Reichstein",1968,C
4461,"Sir Christopher Kelk Ingold",7631,"Tadeus Reichstein",1959,C
4461,"Sir Christopher Kelk Ingold",10978,"C W Shoppee",1969,C
4461,"Sir Christopher Kelk Ingold",10978,"C W Shoppee",1959,C
4461,"Sir Christopher Kelk Ingold",10978,"C W Shoppee",1965,C
4461,"Sir Christopher Kelk Ingold",10977,"R.J. W LeFevre",1959,C
4461,"Sir Christopher Kelk Ingold",13067,"Jouko Uolevi Koskikallio",1964,C
4461,"Sir Christopher Kelk Ingold",13067,"Jouko Uolevi Koskikallio",1963,C
4461,"Sir Christopher Kelk Ingold",13067,"Jouko Uolevi Koskikallio",1962,C
4461,"Sir Christopher Kelk Ingold",754,"Edmond Bauer",1950,C
4461,"Sir Christopher Kelk Ingold",10558,"H Terrey",1953,C
4461,"Sir Christopher Kelk Ingold",5940,"F B Martí",1951,C
4461,"Sir Christopher Kelk Ingold",7769,"Archibald Robertson",1954,C
4461,"Sir Christopher Kelk Ingold",10820,"Tadeusz Urbański",1970,C
4461,"Sir Christopher Kelk Ingold",13982,"David Ginsburg",1970,C
4461,"Sir Christopher Kelk Ingold",13982,"David Ginsburg",1968,C
4461,"Sir Christopher Kelk Ingold",13982,"David Ginsburg",1967,C
4461,"Sir Christopher Kelk Ingold",2404,"H Deuel",1959,C
4461,"Sir Christopher Kelk Ingold",11070,"Ch. E Engel",1960,C
4461,"Sir Christopher Kelk Ingold",11130,"E J Bourne",1961,C
4461,"Sir Christopher Kelk Ingold",13048,"N L Owen",1969,C
4461,"Sir Christopher Kelk Ingold",13048,"N L Owen",1966,C
4461,"Sir Christopher Kelk Ingold",15682,"Gerhard N Schrauzer",1970,C
4461,"Sir Christopher Kelk Ingold",11132,"W G Overend",1961,C
4461,"Sir Christopher Kelk Ingold",14604,"F G Baddar",1967,C
4461,"Sir Christopher Kelk Ingold",10666,"Rolf Huisgen",1967,C
4461,"Sir Christopher Kelk Ingold",15627,"M C Whiting",1970,C
4461,"Sir Christopher Kelk Ingold",10805,"H N Parton",1957,C
4461,"Sir Christopher Kelk Ingold",10504,"H H Inhoffen",1962,C
4461,"Sir Christopher Kelk Ingold",13031,"H Brusset",1963,C
4461,"Sir Christopher Kelk Ingold",15592,"Paul Schleyer",1969,C
4461,"Sir Christopher Kelk Ingold",15588,"Victor Gold",1969,C
4461,"Sir Christopher Kelk Ingold",15591,"H Christol",1969,C
4461,"Sir Christopher Kelk Ingold",15548,"Franz Sondheimer",1969,C
4461,"Sir Christopher Kelk Ingold",10806,"Theodor Förster",1957,C
4461,"Sir Christopher Kelk Ingold",11001,"P S Sarma",1959,C
4461,"Sir Christopher Kelk Ingold",14611,"Saul Patai",1967,C
4461,"Sir Christopher Kelk Ingold",10807,"Max Mousseron",1957,C
4461,"Sir Christopher Kelk Ingold",9989,"William Wardlaw",1953,C
4461,"Sir Christopher Kelk Ingold",4862,"Albert Kirrmann",1962,C
4461,"Sir Christopher Kelk Ingold",4862,"Albert Kirrmann",1948,C
4461,"Sir Christopher Kelk Ingold",7400,"Vladimir Prelog",1969,C
4461,"Sir Christopher Kelk Ingold",7400,"Vladimir Prelog",1956,C
4461,"Sir Christopher Kelk Ingold",10726,"D P Craig",1957,C
4461,"Sir Christopher Kelk Ingold",10726,"D P Craig",1956,C
4461,"Sir Christopher Kelk Ingold",2577,"Charles Dufraisse",1956,C
4461,"Sir Christopher Kelk Ingold",10829,"Osman Achmatowicz",1960,C
4461,"Sir Christopher Kelk Ingold",14608,"J Leibowitz",1967,C
4461,"Sir Christopher Kelk Ingold",15590,"M Seyhan",1969,C
4461,"Sir Christopher Kelk Ingold",13344,"Eva M Philbin",1964,C
4461,"Sir Christopher Kelk Ingold",14610,"R Mason",1967,C
4461,"Sir Christopher Kelk Ingold",14272,"D Bradley",1966,C
4461,"Sir Christopher Kelk Ingold",15658,"E A Halevi",1970,C
4461,"Sir Christopher Kelk Ingold",4790,"James Kendall",1954,C
4461,"Sir Christopher Kelk Ingold",14606,"M Frankel",1967,C
4461,"Sir Christopher Kelk Ingold",15589,"G Illuminati",1969,C
4461,"Sir Christopher Kelk Ingold",13912,"J E Dubois",1965,C
4461,"Sir Christopher Kelk Ingold",13346,"C R Engel",1964,C
4461,"Sir Christopher Kelk Ingold",4213,"Edmund L Hirst",1954,C
4461,"Sir Christopher Kelk Ingold",6646,"Costin D Nenitzescu",1967,C
4461,"Sir Christopher Kelk Ingold",14664,"Y Pocker",1967,C
10671,"Martin David Kamen",9461,"Harold Clayton Urey",1970,C
10671,"Martin David Kamen",6062,"Edwin Mattison McMillan",1970,C
10671,"Martin David Kamen",6062,"Edwin Mattison McMillan",1969,C
10671,"Martin David Kamen",3167,"James Franck",1962,C
10671,"Martin David Kamen",10622,"Maria Goeppert-Mayer",1970,C
10671,"Martin David Kamen",15628,"Joseph Kraut",1970,C
10671,"Martin David Kamen",10538,"Emilio Segrè",1969,C
10671,"Martin David Kamen",10538,"Emilio Segrè",1963,C
10671,"Martin David Kamen",10538,"Emilio Segrè",1968,C
10671,"Martin David Kamen",10538,"Emilio Segrè",1970,C
10671,"Martin David Kamen",5529,"Fritz Albert Lipmann",1970,C
10671,"Martin David Kamen",1974,"Charles D Coryell",1955,C
10671,"Martin David Kamen",10352,"Don M Yost",1962,C
10671,"Martin David Kamen",13347,"J.H.C. Smith",1964,C
5921,"Herman Francis Mark",9461,"Harold Clayton Urey",1970,C
5921,"Herman Francis Mark",971,"Hans Albrecht Bethe",1969,C
5921,"Herman Francis Mark",971,"Hans Albrecht Bethe",1970,C
5921,"Herman Francis Mark",15552,"A Bonazzi",1969,C
5921,"Herman Francis Mark",15633,"W Resnick",1970,C
5921,"Herman Francis Mark",10663,"B N Ghosh",1958,C
5921,"Herman Francis Mark",13061,"A J Staverman",1968,C
5921,"Herman Francis Mark",14616,"C I Simionescu",1967,C
9461,"Harold Clayton Urey",8915,"Theodor Svedberg",1934,C
8092,"Frederick Sanger",1953,"Carl F Cori",1954,C
8092,"Frederick Sanger",10901,"Karl Helmer Gustavson",1958,C
8092,"Frederick Sanger",10330,"René Wurmser",1958,C
8092,"Frederick Sanger",10507,"Irving M Klotz",1957,C
8092,"Frederick Sanger",10507,"Irving M Klotz",1952,C
8092,"Frederick Sanger",5722,"Feodor Lynen",1955,C
8092,"Frederick Sanger",3673,"Max Gruber",1957,C
8092,"Frederick Sanger",1856,"Wesley Cocker",1958,C
8092,"Frederick Sanger",10823,"J F Arens",1957,C
8092,"Frederick Sanger",7994,"Leopold Ruzicka",1957,C
8092,"Frederick Sanger",10561,"J M Sturtevant",1958,C
8092,"Frederick Sanger",1955,"Gerty T Cori",1954,C
8092,"Frederick Sanger",10900,"R K Morton",1958,C
8092,"Frederick Sanger",10563,"P Desnuelle",1953,C
8092,"Frederick Sanger",10733,"Dan H Campbell",1956,C
8092,"Frederick Sanger",3240,"Claude Fromageot",1958,C
8092,"Frederick Sanger",7681,"Lloyd H Reyerson",1957,C
2555,"Vincent du Vigneaud",1953,"Carl F Cori",1954,C
2555,"Vincent du Vigneaud",8731,"Wendell M Stanley",1948,C
2555,"Vincent du Vigneaud",2533,"Carl A Dragstedt",1948,C
2555,"Vincent du Vigneaud",5722,"Feodor Lynen",1955,C
2555,"Vincent du Vigneaud",3240,"Claude Fromageot",1956,C
2555,"Vincent du Vigneaud",3240,"Claude Fromageot",1954,C
2555,"Vincent du Vigneaud",10664,"F Wessely",1955,C
2555,"Vincent du Vigneaud",9751,"Hans K von Euler-Chelpin",1955,C
2555,"Vincent du Vigneaud",9751,"Hans K von Euler-Chelpin",1948,C
2555,"Vincent du Vigneaud",10662,"F Buscarons",1955,C
2555,"Vincent du Vigneaud",8946,"Richard L M Synge",1955,C
