_id,first_nomin_y,last_nomin_y,range_y,n_nominations,nominator_NP,nominator_id,nominator_name,nominee_NP,nominee_id,nominee_name,nominee_NP_C
633db53ac1ae1691ad072330,1953,1953,0,1,,10560,J S Fruton,,5504,Kaj Ulrik Linderstrøm-Lang ,0
633db53ac1ae1691ad072456,1928,1928,0,1,,3008,Colin G Fink,,5495,Samuel C Lind,0
633db53ac1ae1691ad0721fd,1910,1910,0,1,,9300,Bernhard Tollens,,5467,Carl Liebermann,0
633db539c1ae1691ad07207b,1950,1950,0,1,C in 1946|,8731,Wendell M Stanley,,5455,Choh Hao Li,0
633db539c1ae1691ad07207a,1950,1967,17,9,C in 1949|,3418,William F Giauque,,5455,Choh Hao Li,0
633db538c1ae1691ad071d65,1924,1924,0,1,,9936,Charles D Walcott,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d67,1929,1929,0,1,,7005,James R Partington,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d68,1944,1944,0,1,,3851,Louis Plack Hammett,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d6a,1932,1932,0,1,,6183,Alan W Menzies,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d6b,1925,1925,0,1,,5377,Victor Lenher,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d6d,1932,1932,0,1,,5205,Karl Landsteiner,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d6e,1935,1935,0,1,,285,Emil Abel,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d6f,1929,1929,0,1,,381,Arthur J Allmand,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d70,1935,1935,0,1,,7283,Max K Planck,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d71,1922,1922,0,1,,2508,Frederick G Donnan,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d72,1929,1929,0,1,,8790,Julius Stieglitz,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d75,1924,1924,0,1,C in 1914|,7707,Theodore W Richards,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d76,1933,1933,0,1,,8631,Cannon M Sneed,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d77,1935,1935,0,1,,2331,Adolf Deissmann,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d78,1929,1929,0,1,,3898,William D Harkins,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d79,1942,1942,0,1,,2903,Kasimir Fajans,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d7a,1929,1929,0,1,,8597,Samuel Smiles,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d7b,1933,1933,0,1,,8779,Otto Stern,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d7c,1934,1934,0,1,C in 1918|,3758,Fritz Haber,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d7d,1933,1933,0,1,C in 1932|,5229,Irving Langmuir,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d7e,1944,1944,0,1,,3809,Norris F Hall,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d7f,1932,1932,0,1,,3133,William Foster,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d80,1929,1929,0,1,,8188,Hermann Irving Schlesinger,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d81,1933,1933,0,1,,5866,Charles Mann,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d6c,1932,1934,2,3,,6960,Wilhelm Palmaer,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d66,1941,1944,3,4,,7710,Sir Owen W Richardson,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d73,1924,1929,5,2,,1818,John Bates Clark,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d74,1940,1946,6,2,,4461,Sir Christopher Kelk Ingold,,5441,Gilbert N Lewis,0
633db538c1ae1691ad071d69,1926,1934,8,6,,1568,William W Campbell,,5441,Gilbert N Lewis,0
633db53ac1ae1691ad0723b9,1935,1935,0,1,,1112,Marston T Bogert,,5423,Phoebus A Levene,0
633db53ac1ae1691ad072315,1948,1948,0,1,,3763,Louis Hackspill,,5319,Paul M Lebeau,0
633db538c1ae1691ad071ed0,1909,1909,0,1,,4880, ,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071ed3,1929,1929,0,1,,2803,Axel Enström,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071ed4,1908,1908,0,1,,3462,Giovanni Giorgis,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071ed5,1928,1928,0,1,,6425,J. Livingstone R Morgan,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071ed6,1915,1915,0,1,,1694,Camille Chabrié,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071ed7,1930,1930,0,1,,2122,Horacio Damianovich,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071ed8,1905,1905,0,1,,513,Georges Arth,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071ed9,1928,1928,0,1,C in 1921|,8646,Frederick Soddy,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071edb,1914,1914,0,1,,7185,Otto Pettersson,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071edc,1907,1907,0,1,,694,Philippe Barbier,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071edd,1928,1928,0,1,,1866,Ernst Cohen,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071ede,1905,1905,0,1,,7173,Paul Petit,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071edf,1921,1921,0,1,,9646,Léo Vignon,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071ee0,1930,1930,0,1,,3768,Robert Hadfield,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071ee1,1920,1920,0,1,,6761,James F Norris,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071ee2,1930,1930,0,1,C in 1912|,3649,Victor Grignard,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071ee3,1934,1934,0,1,,3763,Louis Hackspill,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071ee4,1928,1928,0,1,,5140,Alfred Lacroix,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071ee5,1929,1929,0,1,,854,Carl Benedicks,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071eda,1928,1929,1,2,P in 1926|,7136,Jean B Perrin,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071ed1,1928,1931,3,4,,3710,Charles E Guillaume,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071ed2,1908,1914,6,2,,4667,Hans Jüptner von Jonstorff,,5302,Henry Le Châtelier,0
633db538c1ae1691ad071ecf,1920,1927,7,4,,1513,Eyvind Bödtker,,5302,Henry Le Châtelier,0
633db53ac1ae1691ad072267,1950,1950,0,1,C in 1944|,3787,Otto Hahn,,5263,Wendell M Latimer,0
633db539c1ae1691ad072174,1909,1909,0,1,,1413,Julius W Brühl,,5199,Hans Landolt,0
633db539c1ae1691ad072173,1909,1910,1,2,C in 1901|,9563,Jacobus H van´t Hoff,,5199,Hans Landolt,0
633db537c1ae1691ad071c9e,1937,1937,0,1,,1340,Percy Brigl,,5118,Fritz Kögl,0
633db537c1ae1691ad071c9f,1935,1935,0,1,,3028,Hermann E Fischer,,5118,Fritz Kögl,0
633db537c1ae1691ad071ca0,1943,1943,0,1,,2416,M Dezelic,,5118,Fritz Kögl,0
633db537c1ae1691ad071ca1,1934,1934,0,1,,7199,Paul Pfeiffer,,5118,Fritz Kögl,0
633db537c1ae1691ad071ca5,1934,1934,0,1,,7575,Berthold Rassow,,5118,Fritz Kögl,0
633db537c1ae1691ad071ca6,1949,1949,0,1,,1007,Johannes Martin Bijvoet,,5118,Fritz Kögl,0
633db537c1ae1691ad071ca7,1949,1949,0,1,,6449,Avery A Morton,,5118,Fritz Kögl,0
633db537c1ae1691ad071ca8,1944,1944,0,1,,3453,Jan Gillis,,5118,Fritz Kögl,0
633db537c1ae1691ad071cab,1935,1935,0,1,,4254,Fritz Hofmann,,5118,Fritz Kögl,0
633db537c1ae1691ad071cac,1950,1950,0,1,,7984,A J Rutgers,,5118,Fritz Kögl,0
633db537c1ae1691ad071cad,1949,1949,0,1,,6924,Jan Theodoor Gerard Overbeek,,5118,Fritz Kögl,0
633db537c1ae1691ad071cae,1937,1937,0,1,C in 1944|,3787,Otto Hahn,,5118,Fritz Kögl,0
633db537c1ae1691ad071caf,1934,1934,0,1,,1517,Wilhelm Böttger,,5118,Fritz Kögl,0
633db537c1ae1691ad071cb0,1934,1934,0,1,,755,Karl H Bauer,,5118,Fritz Kögl,0
633db537c1ae1691ad071cb1,1941,1941,0,1,,9927,Julius Wagner-Jauregg,,5118,Fritz Kögl,0
633db537c1ae1691ad071cb2,1934,1934,0,1,C in 1915|,10210,Richard M Willstätter,,5118,Fritz Kögl,0
633db537c1ae1691ad071cb3,1951,1951,0,1,,7989,R Ruyssen,,5118,Fritz Kögl,0
633db537c1ae1691ad071cb4,1937,1937,0,1,C in 1928|,10241,Adolf O Windaus,,5118,Fritz Kögl,0
633db537c1ae1691ad071cb5,1948,1948,0,1,,4159,Walter Hieber,,5118,Fritz Kögl,0
633db537c1ae1691ad071ca4,1936,1937,1,2,C in 1930|,3026,Hans Fischer,,5118,Fritz Kögl,0
633db537c1ae1691ad071ca3,1948,1950,2,2,,553,Eugène Aubel,,5118,Fritz Kögl,0
633db537c1ae1691ad071ca2,1940,1944,4,4,C in 1939|,7994,Leopold Ruzicka,,5118,Fritz Kögl,0
633db537c1ae1691ad071ca9,1936,1948,12,3,C in 1927|,10166,Heinrich O Wieland,,5118,Fritz Kögl,0
633db537c1ae1691ad071caa,1935,1948,13,5,C in 1929|,9751,Hans K von Euler-Chelpin,,5118,Fritz Kögl,0
633db53ac1ae1691ad0723e7,1913,1913,0,1,,6861,Karol Olszewski,,5112,William Küster,0
633db53ac1ae1691ad0723e8,1913,1913,0,1,,1396,Ludwik Bruner,,5112,William Küster,0
633db539c1ae1691ad07216d,1941,1941,0,1,,2971,Ronald M Ferry,,5093,Moses Kunitz,0
633db539c1ae1691ad07216e,1941,1941,0,1,,1872,Edwin J Cohn,,5093,Moses Kunitz,0
633db537c1ae1691ad071bdf,1956,1956,0,1,,1811,Stig M Claesson,,5085,Werner Kuhn,0
633db537c1ae1691ad071be1,1963,1963,0,1,,13065,H A Stuart,,5085,Werner Kuhn,0
633db537c1ae1691ad071be3,1963,1963,0,1,,10731,W Kern,,5085,Werner Kuhn,0
633db537c1ae1691ad071be4,1961,1961,0,1,,11135,M Brenner,,5085,Werner Kuhn,0
633db537c1ae1691ad071be5,1964,1964,0,1,,10730,G V Schultz,,5085,Werner Kuhn,0
633db537c1ae1691ad071be6,1962,1962,0,1,,13093,H A Scheraga,,5085,Werner Kuhn,0
633db537c1ae1691ad071be7,1931,1931,0,1,,9927,Julius Wagner-Jauregg,,5085,Werner Kuhn,0
633db537c1ae1691ad071be8,1961,1961,0,1,,11134,F Grün,,5085,Werner Kuhn,0
633db537c1ae1691ad071be2,1956,1963,7,8,,3212,Karl Johann Freudenberg,,5085,Werner Kuhn,0
633db537c1ae1691ad071be0,1952,1961,9,2,,10499,Hans Kautsky,,5085,Werner Kuhn,0
633db53bc1ae1691ad072462,1952,1952,0,1,,9807,Max von Laue,,4997,Walther Kossel,0
633db538c1ae1691ad071d55,1944,1944,0,1,,9402,Pauli Tuorila,,4977,Gustaf Komppa,0
633db538c1ae1691ad071d5a,1942,1942,0,1,,9312,Emil S Tomula,,4977,Gustaf Komppa,0
633db538c1ae1691ad071d5b,1937,1937,0,1,,9509,Johannes Valmari,,4977,Gustaf Komppa,0
633db538c1ae1691ad071d5c,1942,1942,0,1,,4907,Fredrik W Klingstedt,,4977,Gustaf Komppa,0
633db538c1ae1691ad071d5d,1942,1942,0,1,,7862,Helmer Roschier,,4977,Gustaf Komppa,0
633db538c1ae1691ad071d56,1942,1944,2,3,,9296,Niilo J Toivonen,,4977,Gustaf Komppa,0
633db538c1ae1691ad071d59,1942,1944,2,3,,4844,Sulo Kilpi,,4977,Gustaf Komppa,0
633db538c1ae1691ad071d57,1942,1945,3,3,,4738,Yrjö Kauko,,4977,Gustaf Komppa,0
633db538c1ae1691ad071d58,1942,1945,3,4,,6962,John Palmén,,4977,Gustaf Komppa,0
633db53ac1ae1691ad0722d2,1970,1970,0,1,,15683,R Garcia Villanova,,4976,Izaak M Kolthoff,0
633db53ac1ae1691ad0722d3,1963,1963,0,1,,13067,Jouko Uolevi Koskikallio,,4976,Izaak M Kolthoff,0
633db53ac1ae1691ad0722d4,1953,1953,0,1,,10559,E H Vogelenzang,,4976,Izaak M Kolthoff,0
633db53bc1ae1691ad072471,1902,1902,0,1,,4880, ,,4917,Rudolf Knietsch,0
633db53bc1ae1691ad072489,1949,1949,0,1,C in 1945|,9668,Artturi I Virtanen,,4913,A J Kluyver,0
633db539c1ae1691ad0720a7,1935,1935,0,1,,7185,Otto Pettersson,,4881,Peter Klason,0
633db539c1ae1691ad0720a8,1934,1934,0,1,,4201,Taavi Hirn,,4881,Peter Klason,0
633db539c1ae1691ad0720a6,1931,1932,1,2,,7924,Oskari Routola,,4881,Peter Klason,0
633db53ac1ae1691ad0723e4,1907,1907,0,1,,7185,Otto Pettersson,,4876,Fredrik Kjellin,0
633db53ac1ae1691ad0723a2,1969,1969,0,1,,13028,Albert Bruylants,,4862,Albert Kirrmann,0
633db53ac1ae1691ad07243e,1950,1950,0,1,C in 1944|,3787,Otto Hahn,,4860,Paul L Kirk,0
633db539c1ae1691ad07210b,1952,1952,0,1,,10496,C Mahr,,4823,Morris S Kharasch,0
633db539c1ae1691ad07210c,1952,1952,0,1,P in 1938|,2955,Enrico Fermi,,4823,Morris S Kharasch,0
633db539c1ae1691ad07210d,1948,1948,0,1,,1384,Weldon G Brown,,4823,Morris S Kharasch,0
633db539c1ae1691ad07210f,1948,1948,0,1,,4261,Thorfinn R Hogness,,4823,Morris S Kharasch,0
633db539c1ae1691ad072111,1948,1948,0,1,,8188,Hermann Irving Schlesinger,,4823,Morris S Kharasch,0
633db539c1ae1691ad072113,1957,1957,0,1,,7258,Herman Pines,,4823,Morris S Kharasch,0
633db539c1ae1691ad072114,1948,1948,0,1,,10356,Thomas F Young,,4823,Morris S Kharasch,0
633db539c1ae1691ad072115,1952,1952,0,1,,6085,Hans Lebrecht Meerwein,,4823,Morris S Kharasch,0
633db539c1ae1691ad072116,1952,1952,0,1,C in 1960|,5458,Willard Frank Libby,,4823,Morris S Kharasch,0
633db539c1ae1691ad072117,1952,1952,0,1,,10497,F H Westheimer,,4823,Morris S Kharasch,0
633db539c1ae1691ad07210e,1948,1952,4,2,,4605,Warren C Johnson,,4823,Morris S Kharasch,0
633db539c1ae1691ad072112,1952,1956,4,4,C in 1934|,9461,Harold Clayton Urey,,4823,Morris S Kharasch,0
633db539c1ae1691ad072110,1948,1957,9,5,,3167,James Franck,,4823,Morris S Kharasch,0
633db53ac1ae1691ad0722a8,1948,1948,0,1,C in 1934|,9461,Harold Clayton Urey,,4794,Joseph W Kennedy,0
633db53ac1ae1691ad0722f4,1944,1944,0,1,,3453,Jan Gillis,,4791,Sir Ernest Lawrence Kennaway,0
633db53ac1ae1691ad0722f5,1942,1942,0,1,,5931,Guy F Marrian,,4791,Sir Ernest Lawrence Kennaway,0
633db53ac1ae1691ad0721d8,1949,1949,0,1,C in 1929|,9751,Hans K von Euler-Chelpin,,4768,David Keilin,0
633db53ac1ae1691ad0721d9,1954,1954,0,1,,7974,John Runnström,,4768,David Keilin,0
633db53ac1ae1691ad0721db,1954,1955,1,2,,10593,Henrik Gunnar Lundegårdh,,4768,David Keilin,0
633db53ac1ae1691ad0721da,1950,1960,10,2,,7790,Jean Roche,,4768,David Keilin,0
633db53ac1ae1691ad072404,1958,1958,0,1,,10888,Feliks Polak,,4702,Bogdan Kamienski,0
633db539c1ae1691ad0720f6,1907,1907,0,1,,2132,Gaston Darboux,,4670,Sophus M Jörgensen,0
633db539c1ae1691ad0720f7,1907,1907,0,1,C in 1906|,6352,Henri Moissan,,4670,Sophus M Jörgensen,0
633db53ac1ae1691ad07232b,1939,1939,0,1,,5361,Marcel Lemarchands,,4597,Paul Job,0
633db53ac1ae1691ad072459,1948,1950,2,2,,1746,Georges Léon Chaudron,,4527,Pierre Jacquet,0
633db53ac1ae1691ad0723f0,1931,1931,0,1,,10144,Johan P Wibaut,,4487,James C Irvine,0
633db53ac1ae1691ad0723ef,1935,1936,1,2,,7542,Ludwig Ramberg,,4487,James C Irvine,0
633db539c1ae1691ad072044,1948,1948,0,1,,1479,Robert L Burwell Jr,,4482,Vladimir N Ipatieff,0
633db539c1ae1691ad072046,1948,1948,0,1,,2488,Malcolm Dole,,4482,Vladimir N Ipatieff,0
633db539c1ae1691ad072047,1950,1950,0,1,,3763,Louis Hackspill,,4482,Vladimir N Ipatieff,0
633db539c1ae1691ad072048,1948,1948,0,1,,7258,Herman Pines,,4482,Vladimir N Ipatieff,0
633db539c1ae1691ad072049,1942,1942,0,1,,7725,Sir Eric Keightley Rideal,,4482,Vladimir N Ipatieff,0
633db539c1ae1691ad07204a,1948,1948,0,1,,7731,Byron Riegel,,4482,Vladimir N Ipatieff,0
633db539c1ae1691ad07204b,1938,1938,0,1,,10005,Hein I Waterman,,4482,Vladimir N Ipatieff,0
633db539c1ae1691ad072045,1941,1950,9,3,,2605,Georges Dupont,,4482,Vladimir N Ipatieff,0
633db536c1ae1691ad0719f2,1961,1961,0,1,,11133,H Dahn,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad0719f5,1965,1965,0,1,,13911,José Pascual Vila,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad0719f6,1969,1969,0,1,,15547,D J Millen,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad0719f9,1960,1960,0,1,,11069,Th. Posternak,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad0719fb,1953,1953,0,1,,10557,H J Backer,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad0719fd,1961,1961,0,1,C in 1956|,4194,Sir Cyril Norman Hinshelwood,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad0719fe,1951,1951,0,1,,6316,A R Miró,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a00,1950,1950,0,1,,5862,Angelo Mangini,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a02,1958,1958,0,1,,10887,A D Walsh,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a03,1957,1957,0,1,,10804,J Packer,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a06,1951,1951,0,1,,3149,O R Foz Gazulla,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a07,1969,1969,0,1,,13028,Albert Bruylants,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a08,1964,1964,0,1,,13345,E Giovannini,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a09,1950,1950,0,1,,1151,Giovanni B Bonino,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a0a,1970,1970,0,1,,15626,G Leandri,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a0b,1967,1967,0,1,,14607,L M Jackman,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a0c,1958,1958,0,1,,10886,P Vièles,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a0d,1967,1967,0,1,,14609,Manuel Lora-Tamayo,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a10,1959,1959,0,1,,10977,R.J. W LeFevre,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a12,1950,1950,0,1,,754,Edmond Bauer,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a13,1953,1953,0,1,,10558,H Terrey,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a14,1951,1951,0,1,,5940,F B Martí,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a15,1954,1954,0,1,,7769,Archibald Robertson,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a16,1970,1970,0,1,,10820,Tadeusz Urbański,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a18,1959,1959,0,1,,2404,H Deuel,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a19,1960,1960,0,1,,11070,Ch. E Engel,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a1a,1961,1961,0,1,,11130,E J Bourne,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a1c,1970,1970,0,1,,15682,Gerhard N Schrauzer,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a1d,1961,1961,0,1,,11132,W G Overend,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a1e,1967,1967,0,1,,14604,F G Baddar,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a1f,1967,1967,0,1,,10666,Rolf Huisgen,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a20,1970,1970,0,1,,15627,M C Whiting,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a21,1957,1957,0,1,,10805,H N Parton,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a22,1962,1962,0,1,,10504,H H Inhoffen,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a23,1963,1963,0,1,,13031,H Brusset,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a24,1969,1969,0,1,,15592,Paul Schleyer,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a25,1969,1969,0,1,,15588,Victor Gold,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a26,1969,1969,0,1,,15591,H Christol,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a27,1969,1969,0,1,,15548,Franz Sondheimer,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a28,1957,1957,0,1,,10806,Theodor Förster,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a29,1959,1959,0,1,,11001,P S Sarma,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a2a,1967,1967,0,1,,14611,Saul Patai,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a2b,1957,1957,0,1,,10807,Max Mousseron,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a2c,1953,1953,0,1,,9989,William Wardlaw,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a30,1956,1956,0,1,,2577,Charles Dufraisse,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a31,1960,1960,0,1,,10829,Osman Achmatowicz,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a32,1967,1967,0,1,,14608,J Leibowitz,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a33,1969,1969,0,1,,15590,M Seyhan,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a34,1964,1964,0,1,,13344,Eva M Philbin,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a35,1967,1967,0,1,,14610,R Mason,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a36,1966,1966,0,1,,14272,D Bradley,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a37,1970,1970,0,1,,15658,E A Halevi,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a38,1954,1954,0,1,,4790,James Kendall,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a39,1967,1967,0,1,,14606,M Frankel,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a3a,1969,1969,0,1,,15589,G Illuminati,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a3b,1965,1965,0,1,,13912,J E Dubois,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a3c,1964,1964,0,1,,13346,C R Engel,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a3d,1954,1954,0,1,,4213,Edmund L Hirst,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a3e,1967,1967,0,1,,6646,Costin D Nenitzescu,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a3f,1967,1967,0,1,,14664,Y Pocker,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a2f,1956,1957,1,2,,10726,D P Craig,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad0719fc,1967,1969,2,3,,14605,Erling Bernatek,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a05,1967,1969,2,3,,14665,J Dale,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a11,1962,1964,2,3,,13067,Jouko Uolevi Koskikallio,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad0719f7,1966,1969,3,2,,14271,Allan Maccoll,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a17,1967,1970,3,3,,13982,David Ginsburg,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a1b,1966,1969,3,2,,13048,N L Owen,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad0719fa,1951,1955,4,3,,4359,E D Hughes,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a01,1961,1969,8,4,,11131,Ronald Sydney Nyholm,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a0f,1959,1969,10,3,,10978,C W Shoppee,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad0719f3,1954,1965,11,4,,10592,Charles Prévost,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad0719ff,1949,1960,11,3,C in 1929|,9751,Hans K von Euler-Chelpin,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a04,1940,1951,11,2,,3002,George I Finch,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a0e,1956,1968,12,5,PM in 1950|,7631,Tadeus Reichstein,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a2e,1956,1969,13,2,,7400,Vladimir Prelog,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad0719f4,1956,1970,14,2,C in 1939|,7994,Leopold Ruzicka,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad071a2d,1948,1962,14,2,,4862,Albert Kirrmann,,4461,Sir Christopher Kelk Ingold,0
633db536c1ae1691ad0719f8,1950,1969,19,4,,5308,Raymond James Wood Le Fèvre ,,4461,Sir Christopher Kelk Ingold,0
633db53ac1ae1691ad0723f6,1936,1936,0,1,,7047,Hermann Pauly,,4429,Otto Hönigschmid,0
633db53ac1ae1691ad072406,1956,1956,0,1,,7749,Joseph Risi,,4420,Erik Hägglund,0
633db53ac1ae1691ad072407,1934,1934,0,1,,4201,Taavi Hirn,,4420,Erik Hägglund,0
633db53ac1ae1691ad0721e0,1970,1970,0,1,,15659,H El Khadem,,4402,W Hückel,0
633db539c1ae1691ad071f53,1966,1966,0,1,,14268,G Schenck,,4401,Erich Hückel,0
633db539c1ae1691ad071f54,1966,1966,0,1,,14306,K Vetter,,4401,Erich Hückel,0
633db539c1ae1691ad071f55,1966,1966,0,1,C in 1938|,5084,Richard Kuhn,,4401,Erich Hückel,0
633db539c1ae1691ad071f56,1957,1957,0,1,,10837,R Mecke,,4401,Erich Hückel,0
633db539c1ae1691ad071f57,1965,1965,0,1,,13910,Hermann Hartmann ,,4401,Erich Hückel,0
